number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
5,79.171174,47.659806009245,59.994943314639,32.9238616965124,1.38995323673403,1.51859730118065,122.90607,11.5993836671803,50.4249572386324,43.1584278859761,738.22,1004.11694915254,690.328114777212,939.301849420961,1.53656957994422,0.947588744719998,810.6,667.406625577812,299.031967521869,340.601690055946,167.0,108.785824345146,146.121196729093,87.3892454844155,1.50875989419117,1.55824331366951,205,18.5670261941448,68.6352679021507,70.8831503313715,4033.4858,2934.97491679507,843.945344498653,64.2168084878032,1.2247501848213,0.89250004819105,8958.571,2070.10982896764,3207.25675766792,3739.70081221209,66.244,109.643297380586,34.7356747059872,80.5585622195429,1.20974090816925,0.779985725291228,138.63,76.3312788906009,55.5785061332166,49.2849743374661,7.2324,4.90674576271186,4.16392151950927,1.28720926439827,1.37811041573788,1.14716929759722,12.878,2.90835439137134,4.16516110612783,5.40563481945562,126.205316,110.260826533128,13.7839016024086,1.30019254196131,0.835026704071475,0.521630287786494,399.97342,92.4356295531587,155.469670208177,167.159101768758,2.2,2.07704160246533,2.1689435423954,2.06346139644824,1.59416669911802,1.305471499605,1,0.921417565485362,0.4,0.266657446839396,76.35
4,96.03285,60.1602724279835,69.5159297775648,38.8669583961584,1.15978434520397,1.32573339662338,151.2596,14.5068057613169,59.6638915296974,53.9833520360331,785.4,979.141152263374,731.040719484406,911.397222011629,1.31118116342259,0.933317596863461,810.6,616.836625514403,316.982341779475,347.034057391517,168.0,120.345679012346,141.24059875603,94.1887293523737,1.25366237079374,1.33951032755352,205,23.0452674897119,79.8717722352522,81.3310807966505,5384.35725,3537.01961728395,798.942947407027,91.9717607113017,1.02538153140938,0.919474507436917,9064.571,2211.62235802469,3834.99824183567,4013.09276088751,82.3375,108.51646090535,60.7214928257155,87.1142393957056,1.1640132003214,0.840485344130209,127.05,69.5864197530864,51.12571973821,48.06107372113,10.3055,6.301670781893,4.63865243992239,1.58697235166045,1.06218814610639,1.09149065748523,19.678,3.1221975308642,7.19124403354524,6.76868718044788,108.256645,102.976417037037,7.31972361760292,1.40754834650294,0.322568040177833,0.196345675589963,399.97342,98.7519780246914,168.575647677736,170.217163010025,2.25,2.08230452674897,2.21336383940064,2.06786938459166,1.36892236074022,1.23635214066999,1,0.765432098765432,0.433012701892219,0.274828112873481,35.0
4,96.03285,59.4803238249595,69.5159297775648,38.3394021525034,1.15978434520397,1.3284933246557,151.2596,14.0370991896272,59.6638915296974,53.8414048554589,785.4,984.283144246353,731.040719484406,916.535994498101,1.31118116342259,0.922004000829847,810.6,627.557050243112,316.982341779475,346.798355473782,168.0,119.231766612642,141.24059875603,93.2161847276794,1.25366237079374,1.34104976388993,205,22.6904376012966,79.8717722352522,81.1926282409408,5384.35725,3482.5818363047,798.942947407027,86.2595114510626,1.02538153140938,0.919522271523846,9064.571,2177.54782333874,3834.99824183567,4005.80217418069,82.3375,109.039708265802,60.7214928257155,87.7768318311428,1.1640132003214,0.831689246048079,127.05,70.7090761750405,51.12571973821,47.8728483213384,10.3055,6.20806158833063,4.63865243992239,1.53963196892568,1.06218814610639,1.09309855187324,19.678,3.07070664505673,7.19124403354524,6.75796250806324,108.256645,101.391289886548,7.31972361760292,1.32409809782471,0.322568040177833,0.196380918651512,399.97342,97.2310764019449,168.575647677736,169.376637326011,2.25,2.08103727714749,2.21336383940064,2.0668071335073,1.36892236074022,1.22861356296166,1,0.784440842787682,0.433012701892219,0.272892353978651,20.0
4,96.03285,59.5862887083672,69.5159297775648,38.4211443330234,1.15978434520397,1.32806627843264,151.2596,14.1102994313566,59.6638915296974,53.8641154548042,785.4,983.48180341186,731.040719484406,915.733253667992,1.31118116342259,0.923772531202686,810.6,625.886352558895,316.982341779475,346.840112749171,168.0,119.40536149472,141.24059875603,93.3670853206065,1.25366237079374,1.3408179090305,205,22.7457351746548,79.8717722352522,81.2152255127612,5384.35725,3491.06555564582,798.942947407027,87.1258080248091,1.02538153140938,0.919514742598708,9064.571,2182.85808367181,3834.99824183567,4006.98787789917,82.3375,108.958164094232,60.7214928257155,87.6732412438682,1.1640132003214,0.833067969500101,127.05,70.534118602762,51.12571973821,47.902606441188,10.3055,6.22264987814785,4.63865243992239,1.546915635966,1.06218814610639,1.092845881351,19.678,3.07873111291633,7.19124403354524,6.7597202558032,108.256645,101.638320048741,7.31972361760292,1.33677007143643,0.322568040177833,0.196375362111836,399.97342,97.4680974979691,168.575647677736,169.508876120203,2.25,2.08123476848091,2.21336383940064,2.06697264146118,1.36892236074022,1.22983540487534,1,0.781478472786353,0.433012701892219,0.27319531634119,55.0
4,96.03285,58.3478293606946,69.5159297775648,37.4765737612935,1.15978434520397,1.33298254399938,151.2596,13.2547752170481,59.6638915296974,53.5849999140949,785.4,992.847434885556,731.040719484406,925.159320824409,1.31118116342259,0.902981464555178,810.6,645.412549329124,316.982341779475,346.235950201091,168.0,117.376479873717,141.24059875603,91.6185946957392,1.25366237079374,1.34333512568928,205,22.0994475138122,79.8717722352522,80.9274740305166,5384.35725,3391.91250434096,798.942947407027,77.5220646722828,1.02538153140938,0.919604782027387,9064.571,2120.79467797948,3834.99824183567,3991.98216933344,82.3375,109.911207576953,60.7214928257155,88.8916246588626,1.1640132003214,0.816775009667973,127.05,72.5789265982636,51.12571973821,47.5449130153008,10.3055,6.0521499605367,4.63865243992239,1.46389779246186,1.06218814610639,1.09584882134165,19.678,2.9849455406472,7.19124403354524,6.73717546784528,108.256645,98.7511672138911,7.31972361760292,1.19594433464822,0.322568040177833,0.196441844169966,399.97342,94.6979251302289,168.575647677736,167.934146118774,2.25,2.07892659826362,2.21336383940064,2.06503910288915,1.36892236074022,1.21518879327963,1,0.816101026045778,0.433012701892219,0.269624164996665,85.0
4,96.03285,57.5605618900077,69.5159297775648,36.8882355248234,1.15978434520397,1.33601739790067,151.2596,12.7109330751356,59.6638915296974,53.3918799015497,785.4,998.80100697134,731.040719484406,931.201691105356,1.31118116342259,0.889630069159449,810.6,657.825019364833,316.982341779475,345.719466233586,168.0,116.086754453912,141.24059875603,90.5241712610854,1.25366237079374,1.34470761064384,205,21.6886134779241,79.8717722352522,80.7175137641984,5384.35725,3328.88260185902,798.942947407027,71.9751447020311,1.02538153140938,0.91966444597064,9064.571,2081.34203020914,3834.99824183567,3981.13025489314,82.3375,110.517041053447,60.7214928257155,89.674918008288,1.1640132003214,0.806217936777671,127.05,73.8787761425252,51.12571973821,47.3061466873489,10.3055,5.94376607281177,4.63865243992239,1.41345639803469,1.06218814610639,1.09781648002881,19.678,2.92532765298218,7.19124403354524,6.72055639164551,108.256645,96.9158534314485,7.31972361760292,1.11423911213292,0.322568040177833,0.196485934226679,399.97342,92.936973834237,168.575647677736,166.899430730373,2.25,2.07745933384973,2.21336383940064,2.06381092585595,1.36892236074022,1.20546012411362,1,0.838109992254067,0.433012701892219,0.267318883450618,92.0
4,100.351275,71.002824,65.0924719985217,37.1866170061296,1.0620647774604,1.05902132876475,192.981,38.668216,77.5155739189027,78.9435731239993,734.25,1022.22,663.751809830507,942.387147301304,1.28183912710486,0.752486074341001,894.6,754.38,349.805756813692,364.322727262519,171.75,107.2,143.326342175328,82.9917484601125,1.2481044493831,1.37251624106744,205,10.92,83.3947690206046,79.9084476135033,3536.85725,2446.5374,452.676543596251,35.573112300598,0.771702225515271,0.584672398984906,9778.571,1955.1426,3829.61490278496,3831.60108252749,75.1375,109.886,56.4912138847514,92.0925136518663,1.16731834008189,0.684789038180855,127.05,83.646,47.5543816987457,45.3356383433607,5.363,3.4596,2.59153062315392,0.897545257227246,1.00028587914423,0.929528858938636,10.678,2.0468,4.27905094617954,4.46509241113776,31.506645,11.775948,4.42312657073535,0.35154723298942,0.638308445612293,0.853877065636049,99.97342,7.984052,40.0541071235906,26.7021997707892,2.5,2.52,2.11474252688113,2.27266591087417,1.22060726455302,1.0535368176922,4,1.12,1.5,1.2687001221723,28.9
4,76.5177175,56.8088170714286,59.3100961333418,35.7734324182576,1.19727303349869,0.981879783570863,122.90607,34.8331599285714,44.2894585275144,52.5332069817455,787.05,1011.54071428571,734.219624171273,940.294344338809,1.31300802421591,0.786865234305601,772.0,738.578571428571,314.505965762178,353.819831451067,151.75,104.371428571429,131.302196551623,84.1108347003322,1.27527399052522,1.16005975115976,171,46.8428571428571,65.5796271718588,67.1114577035996,4434.35725,2961.47371428571,674.484751445268,53.4270174887903,0.995982779568411,0.769628332487839,8958.571,1623.48342857143,3402.85619588643,3581.84892090518,79.6075,111.779214285714,48.4772646848066,98.4119621279586,1.09667176877521,0.777657155958259,135.97,81.2886428571429,54.3730969207199,42.5578923529527,6.9055,3.83471428571429,3.47947484936327,1.03921119227177,1.08857534188499,0.96403104867923,12.878,1.74457142857143,4.59906411675245,4.6583013524026,112.006645,61.34376,8.33981834610162,0.629441022509672,0.403693221013522,0.283412116654505,399.97342,57.1276685714286,166.742351106334,138.437713993087,2.25,2.26428571428571,2.21336383940064,2.2262216392083,1.36892236074022,1.04883427304761,1,1.1,0.433012701892219,0.440952123830019,28.6
4,76.5177175,56.4424922857143,59.3100961333418,35.6558842705178,1.19727303349869,1.01649536763193,122.90607,33.2151208571429,44.2894585275144,52.1367692052591,787.05,1011.59714285714,734.219624171273,940.391698971013,1.31300802421591,0.7959767720407,772.0,734.657142857143,314.505965762178,353.745421362162,151.75,104.542857142857,131.302196551623,84.1805988109463,1.27527399052522,1.19273404990926,171,43.8857142857143,65.5796271718588,67.3728825724597,4434.35725,2936.35942857143,674.484751445268,53.1040703916268,0.995982779568411,0.791445302359929,8958.571,1579.58342857143,3402.85619588643,3571.7444739799,79.6075,111.472285714286,48.4772646848066,96.9983566293431,1.09667176877521,0.775687763187265,135.97,81.242,54.3730969207199,43.1566826532422,6.9055,3.84685714285714,3.47947484936327,1.04098598567486,1.08857534188499,0.994998193254128,12.878,1.74457142857143,4.59906411675245,4.66691955388659,112.006645,61.5009028571429,8.33981834610162,0.633909649832865,0.403693221013522,0.295609030415422,399.97342,57.1276685714286,166.742351106334,138.395228788671,2.25,2.25714285714286,2.21336383940064,2.21978342968743,1.36892236074022,1.0662210317362,1,1.08571428571429,0.433012701892219,0.43705881545081,18.9
4,76.5177175,55.7098427142857,59.3100961333418,35.421945462455,1.19727303349869,1.07778286066068,122.90607,29.9790427142857,44.2894585275144,51.3268669881746,787.05,1011.71,734.219624171273,940.586438475689,1.31300802421591,0.811136187493863,772.0,726.814285714286,314.505965762178,353.596527192869,151.75,104.885714285714,131.302196551623,84.3203006736596,1.27527399052522,1.24611309408638,171,37.9714285714286,65.5796271718588,67.8914139021471,4434.35725,2886.13085714286,674.484751445268,52.4640206945722,0.995982779568411,0.830562563362013,8958.571,1491.78342857143,3402.85619588643,3550.9165033491,79.6075,110.858428571429,48.4772646848066,94.231769744878,1.09667176877521,0.771173465548882,135.97,81.1487142857143,54.3730969207199,44.3236295779033,6.9055,3.87114285714286,3.47947484936327,1.04454467078021,1.08857534188499,1.04496953590973,12.878,1.74457142857143,4.59906411675245,4.68401395107631,112.006645,61.8151885714286,8.33981834610162,0.642942302860948,0.403693221013522,0.316851791320191,399.97342,57.1276685714286,166.742351106334,138.309683608476,2.25,2.24285714285714,2.21336383940064,2.20696281450132,1.36892236074022,1.09605191790054,1,1.05714285714286,0.433012701892219,0.428809457708675,15.2
4,76.4445625,51.2456653846154,59.3566724745425,34.93526616493,1.1995407452483,1.29188813799544,121.3276,14.2883192307692,43.8233541228786,44.1921252152174,794.0,1003.62307692308,741.629348855485,937.559192443233,1.31500430814302,0.890516212329374,810.6,659.715384615385,311.743492313793,342.396001400641,164.5,114.538461538462,139.000513752081,89.6851907721419,1.25670056650299,1.339742693422,205,22.6153846153846,77.5258021564434,79.2353994166121,4235.85725,2952.46176923077,669.556587809389,66.3421689582226,1.01540712310099,0.812798145814768,8958.571,2066.92284615385,3194.93894591629,3639.1292471846,77.2375,109.169230769231,53.5279646494387,86.5393772975223,1.10518217403612,0.762761032074798,127.05,74.3538461538461,54.8307552268797,49.4457143606911,8.1805,5.25030769230769,4.03556899860879,1.33691977973836,1.11209819664271,1.04292735932209,12.878,2.90353846153846,4.9481552875794,5.64855656694176,108.756645,96.3989276923077,7.55238461047956,1.09629540931362,0.336261915781173,0.203148213514574,399.97342,92.29338,168.301046773239,166.440382618967,2.25,2.07692307692308,2.21336383940064,2.06336223306145,1.36892236074022,1.20182302376485,1,0.846153846153846,0.433012701892219,0.266469355010596,91.7
4,76.4445625,51.2456653846154,59.3566724745425,34.93526616493,1.1995407452483,1.29188813799544,121.3276,14.2883192307692,43.8233541228786,44.1921252152174,794.0,1003.62307692308,741.629348855485,937.559192443233,1.31500430814302,0.890516212329374,810.6,659.715384615385,311.743492313793,342.396001400641,164.5,114.538461538462,139.000513752081,89.6851907721419,1.25670056650299,1.339742693422,205,22.6153846153846,77.5258021564434,79.2353994166121,4235.85725,2952.46176923077,669.556587809389,66.3421689582226,1.01540712310099,0.812798145814768,8958.571,2066.92284615385,3194.93894591629,3639.1292471846,77.2375,109.169230769231,53.5279646494387,86.5393772975223,1.10518217403612,0.762761032074798,127.05,74.3538461538461,54.8307552268797,49.4457143606911,8.1805,5.25030769230769,4.03556899860879,1.33691977973836,1.11209819664271,1.04292735932209,12.878,2.90353846153846,4.9481552875794,5.64855656694176,108.756645,96.3989276923077,7.55238461047956,1.09629540931362,0.336261915781173,0.203148213514574,399.97342,92.29338,168.301046773239,166.440382618967,2.25,2.07692307692308,2.21336383940064,2.06336223306145,1.36892236074022,1.20182302376485,1,0.846153846153846,0.433012701892219,0.266469355010596,94.0
4,76.4445625,51.348994969912,59.3566724745425,35.0153405581278,1.1995407452483,1.29143735772754,121.3276,14.3302075297022,43.8233541228786,44.2155698029291,794.0,1002.71580003086,741.629348855485,936.633741925007,1.31500430814302,0.892587212075702,810.6,657.799891991976,311.743492313793,342.486655194897,164.5,114.733528776423,139.000513752081,89.8496972655393,1.25670056650299,1.33955735592991,205,22.6816849251659,77.5258021564434,79.2693925795941,4235.85725,2961.11315367999,669.556587809389,67.0928143076307,1.01540712310099,0.812787616488024,8958.571,2072.98652229594,3194.93894591629,3640.94505204675,77.2375,109.071516741244,53.5279646494387,86.4129373727919,1.10518217403612,0.764328922756959,127.05,74.1540657305971,54.8307552268797,49.4851468272812,8.1805,5.26504891220491,4.03556899860879,1.34397536108196,1.11209819664271,1.04258839749502,12.878,2.91270143496374,4.9481552875794,5.65025559300099,108.756645,96.6814573337448,7.55238461047956,1.10831521877262,0.336261915781173,0.20314127025212,399.97342,92.5640294738466,168.301046773239,166.60224110502,2.25,2.07714858818084,2.21336383940064,2.06355090922943,1.36892236074022,1.20335785174345,1,0.842771177287456,0.433012701892219,0.266827066697777,92.2
5,88.936744,62.744298731799,70.3589754653339,41.8928849671141,1.44582439252613,1.51979107732759,122.90607,12.4638093001409,46.4823352229548,50.6809835694956,743.42,942.645729047843,696.313849401554,872.08721040119,1.53852655655114,1.09152864684941,810.6,572.214674897672,296.615154029594,355.185909680919,170.6,125.17774944642,148.737352419316,99.3812883893989,1.50699778198989,1.57215825769228,205,19.7275716298732,70.4062497225921,78.7092051466552,4617.8858,3375.50762443803,1043.15379207048,120.769310704885,1.32454830505054,1.16776075651522,8958.571,1802.99603254378,2958.0214919041,3560.78982984425,71.69,101.319029725559,52.6969674774445,80.3700804932999,1.35405196166708,0.952434938673104,127.05,64.5056364490371,50.2814916246525,50.3167981228158,7.8044,5.39943541568812,4.41155737208488,1.64315956133269,1.37461505205449,1.31020862162163,12.878,2.53332979936925,4.4892312749512,5.28113954322019,89.605316,85.7817269368583,8.41891159935983,1.52668085512033,0.457810241617619,0.296111433683642,399.97342,80.5082817862175,155.329609173008,157.907088853706,2.4,2.19727571629873,2.35215804504935,2.16654904577846,1.58902691517397,1.45738623655582,1,0.733140978326511,0.489897948556636,0.397942216983263,91.8
5,88.936744,51.3505552333205,70.3589754653339,35.0114640756952,1.44582439252613,1.36128957160936,122.90607,19.4797842190513,46.4823352229548,44.2328338114707,743.42,1003.02580023139,696.313849401554,937.13482782898,1.53852655655114,0.906553998504593,810.6,702.078943308909,296.615154029594,342.144814979365,170.6,114.360200539915,148.737352419316,89.6924369105079,1.50699778198989,1.38724685995654,205,36.263787119167,70.4062497225921,78.7709572079611,4617.8858,2976.69363555727,1043.15379207048,67.2651921048149,1.32454830505054,0.864109840976281,8958.571,2072.5065187042,2958.0214919041,3649.09970647782,71.69,109.289355958349,52.6969674774445,87.0460948612772,1.35405196166708,0.778607234585571,127.05,76.2477824913228,50.2814916246525,49.1552414081759,7.8044,5.2533922097956,4.41155737208488,1.34143664995182,1.37461505205449,1.07459862506851,12.878,2.99236405707674,4.4892312749512,5.64661000089154,89.605316,96.6282398534516,8.41891159935983,1.10513758846099,0.457810241617619,0.205822429049822,399.97342,92.5426047281141,155.329609173008,166.604478597426,2.4,2.08330119552642,2.35215804504935,2.06870520928844,1.58902691517397,1.23908967288782,1,1.05591978403394,0.489897948556636,0.276336943513326,92.6
5,88.936744,51.3169990600925,70.3589754653339,34.9816411268323,1.44582439252613,1.39698135027379,122.90607,18.1803893836672,46.4823352229548,44.2378998934334,743.42,1003.5625577812,696.313849401554,937.82098441018,1.53852655655114,0.912954286155882,810.6,700.283821263482,296.615154029594,341.857990096984,170.6,114.015408320493,148.737352419316,89.5198438197048,1.50699778198989,1.41254033696509,205,34.1510015408321,70.4062497225921,78.3828642903257,4617.8858,2985.44024807396,1043.15379207048,67.1400860181141,1.32454830505054,0.889634530477719,8958.571,2070.10982896764,2958.0214919041,3654.56012911404,71.69,109.485130970724,52.6969674774445,87.5657275028005,1.35405196166708,0.785972316891121,127.05,76.095531587057,50.2814916246525,48.8927521800303,7.8044,5.23971956856703,4.41155737208488,1.33717359783148,1.37461505205449,1.09129040286854,12.878,2.9597842835131,4.4892312749512,5.6432807755873,89.605316,96.4934921725732,8.41891159935983,1.09873323639606,0.457810241617619,0.206992299190441,399.97342,92.4356295531587,155.329609173008,166.551768859883,2.4,2.08782742681048,2.35215804504935,2.07250524268388,1.58902691517397,1.2563457940206,1,1.04314329738059,0.489897948556636,0.283043759709215,89.4
5,88.936744,51.2347142242373,70.3589754653339,34.9141536502109,1.44582439252613,1.42685465082327,122.90607,16.8606398217167,46.4823352229548,44.2317625462711,743.42,1004.52549757934,696.313849401554,938.942158600874,1.53852655655114,0.917130315242248,810.6,699.342987781449,296.615154029594,341.527574168783,170.6,113.580573272881,148.737352419316,89.2712226366483,1.50699778198989,1.43411939075998,205,31.9987704603089,70.4062497225921,77.9764730171119,4617.8858,2990.02701736725,1043.15379207048,66.6597510632773,1.32454830505054,0.910602253361613,8958.571,2064.85656059325,2958.0214919041,3659.13774021076,71.69,109.725851072005,52.6969674774445,88.145880527576,1.35405196166708,0.791574310180372,127.05,76.0356950741566,50.2814916246525,48.6103338052208,7.8044,5.21915668946438,4.41155737208488,1.32963312064934,1.37461505205449,1.105497439573,12.878,2.92323061553831,4.4892312749512,5.63908999362131,89.605316,96.2258053899946,8.41891159935983,1.08678019174765,0.457810241617619,0.20786244548333,399.97342,92.2011522677323,155.329609173008,166.422378829128,2.4,2.09221547683086,2.35215804504935,2.07619592871159,1.58902691517397,1.26962077990694,1,1.03173749327595,0.489897948556636,0.289329885535038,80.5
5,88.936744,51.20980254914,70.3589754653339,34.8923750099752,1.44582439252613,1.44424161921521,122.90607,15.9980195945946,46.4823352229548,44.2344521960588,743.42,1004.90466830467,696.313849401554,939.421675880447,1.53852655655114,0.92005025455244,810.6,698.199508599508,296.615154029594,341.333256428097,170.6,113.347051597052,148.737352419316,89.1531257293928,1.50699778198989,1.44695202411875,205,30.5958230958231,70.4062497225921,77.7137968670535,4617.8858,2995.59868673219,1043.15379207048,66.5581730613211,1.32454830505054,0.922743907880504,8958.571,2063.11138697789,2958.0214919041,3662.68384197968,71.69,109.858108108108,52.6969674774445,88.4975555501015,1.35405196166708,0.795389426638755,127.05,75.9398034398034,50.2814916246525,48.4324409332214,7.8044,5.20971498771499,4.41155737208488,1.3266507715342,1.37461505205449,1.113793534757,12.878,2.90141277641278,4.4892312749512,5.63678257090797,89.605316,96.1291997788698,8.41891159935983,1.08229716061776,0.457810241617619,0.208316188041593,399.97342,92.1232572235872,155.329609173008,166.38299800091,2.4,2.09520884520885,2.35215804504935,2.07871735089005,1.58902691517397,1.27767201598817,1,1.02334152334152,0.489897948556636,0.293503187381063,73.4
5,88.936744,51.0899017822994,70.3589754653339,34.7935917151919,1.44582439252613,1.48130459001762,122.90607,13.8250562380479,46.4823352229548,44.2276375473313,743.42,1006.35510594355,696.313849401554,941.134217243269,1.53852655655114,0.92480117695483,810.6,696.365203090339,296.615154029594,340.793668249505,170.6,112.658456360438,148.737352419316,88.7694790345572,1.50699778198989,1.47486589487635,205,28.2031668324027,70.4062497225921,77.0333931191291,4617.8858,3004.53968614702,1043.15379207048,65.8885219334874,1.32454830505054,0.948224626414499,8958.571,2055.3731112216,2958.0214919041,3670.47528029134,71.69,110.240916392565,52.6969674774445,89.4488605299831,1.35405196166708,0.802940545107119,127.05,75.8106402508988,50.2814916246525,47.9629633447808,7.8044,5.17801621662969,4.41155737208488,1.31538502902238,1.37461505205449,1.13178046662493,12.878,2.88608536678651,4.4892312749512,5.62992032404436,89.605316,95.7307427782452,8.41891159935983,1.06471077371483,0.457810241617619,0.209114130650953,399.97342,91.7778627445881,155.329609173008,166.193158480372,2.4,2.10250133863688,2.35215804504935,2.08487290573657,1.58902691517397,1.29339958561968,1,1.0040541574237,0.489897948556636,0.303306469127402,56.0
5,88.936744,51.0703193610028,70.3589754653339,34.7747596623215,1.44582439252613,1.49968669843453,122.90607,12.5476581823741,46.4823352229548,44.235614109552,743.42,1006.7665902316,696.313849401554,941.693403256951,1.53852655655114,0.928027060591038,810.6,694.355063823282,296.615154029594,340.516882518591,170.6,112.343040587021,148.737352419316,88.6218779171696,1.50699778198989,1.4892282333267,205,27.2873194221509,70.4062497225921,76.6385774991813,4617.8858,3014.33322685928,1043.15379207048,65.8648622769214,1.32454830505054,0.960796000625959,8958.571,2053.80099312084,2958.0214919041,3676.00002520156,71.69,110.421730489949,52.6969674774445,89.9597999378543,1.35405196166708,0.807748132813508,127.05,75.6346021554689,50.2814916246525,47.6986674008829,7.8044,5.16643170526638,4.41155737208488,1.31215903518358,1.37461505205449,1.14072477356078,12.878,2.88370969961018,4.4892312749512,5.62669238453873,89.605316,95.6346607154322,8.41891159935983,1.06012845464995,0.457810241617619,0.209394142300946,399.97342,91.7076919559734,155.329609173008,166.161745217416,2.4,2.10700909577314,2.35215804504935,2.08868699217464,1.58902691517397,1.30181390093732,1,0.991057096996102,0.489897948556636,0.309124811677994,49.4
5,72.942289,51.5106621799845,59.2717342373302,35.1483110498073,1.44800339196136,1.33017092040442,121.3276,20.8503243211792,39.8177444355979,44.2518122323165,786.82,1001.08370830101,744.894599675854,934.994263097679,1.55171733913965,0.922281930356301,810.6,696.000698215671,279.201385383382,342.579134774032,162.0,115.160589604344,141.508276638116,90.1978783829071,1.50367904862732,1.38355731813376,205,38.0760279286268,69.5212197821644,79.3558129003782,5168.6858,2977.17965942591,1123.33122563403,68.5473570785212,1.30961869274625,0.914672455958436,8958.571,2015.06238867339,3412.73853514836,3643.59487220721,74.83,108.460434445306,55.6819073296071,85.7655374016974,1.37517097535697,0.788220559144231,127.05,75.6636927851047,49.2779220341118,49.6977347837419,9.7844,5.31726764934057,5.32876814648097,1.35980045017688,1.37882128913267,1.1384210158526,15.978,2.82858184639255,5.46601989019433,5.69300794270778,107.005316,94.8939593638479,12.6609787210825,1.11954621099099,0.755118630693736,0.254106231901643,399.97342,89.9780344297905,150.573777561166,164.74921912242,2.6,2.09309542280838,2.49146187923103,2.07503987654069,1.5649572502428,1.26329371440799,2,1.03801396431342,0.8,0.31614010954307,55.3
5,72.942289,51.3294547950503,59.2717342373302,35.0219912874484,1.44800339196136,1.37964072584519,121.3276,19.8742491492653,39.8177444355979,44.2113668745252,786.82,1002.25158546017,744.894599675854,936.229476269579,1.55171733913965,0.951361720852435,810.6,686.183526682134,279.201385383382,342.339134112612,162.0,115.061098221191,141.508276638116,90.0877073106557,1.50367904862732,1.4375086101731,205,35.6071152358855,69.5212197821644,79.3664110491054,5168.6858,2967.04586001547,1123.33122563403,67.7244362235558,1.30961869274625,1.03968334125781,8958.571,1870.23178886311,3412.73853514836,3640.18623337116,74.83,107.719644238206,55.6819073296071,85.0947146313299,1.37517097535697,0.812253534301497,127.05,74.8619489559165,49.2779220341118,49.9217719129939,9.7844,5.34945552977572,5.32876814648097,1.35664735193678,1.37882128913267,1.24998420839513,15.978,2.6165150812065,5.46601989019433,5.76926100698012,107.005316,89.960108228925,12.6609787210825,1.08318823993753,0.755118630693736,0.333937587532083,399.97342,83.5124362412993,150.573777561166,160.069790566843,2.6,2.12374323279196,2.49146187923103,2.0971682005135,1.5649572502428,1.32422379212956,2,0.979118329466357,0.8,0.393490225326038,16.9
